ACCOUNTID,METODO_DE_PAGO,FECHA_COMPRA,SUCURSAL,DESCUENTO,MONTO_PAGADO,TIPO_ARTICULO,CANTIDAD_ARTICULO,MARGEN,SECTOR,VALOR_ARTICULO
4097,EFECTIVO,2019-12-02,11703,0,41300,3. Calidad Alta,1,7680,5,41300
4097,TRANSBANK,2019-12-13,11783,0,41100,2. Calidad Media,1,11540,5,41100
12825,EFECTIVO,2019-12-31,3097,3000,47200,3. Calidad Alta,1,12540,14,50200
11346,OTRO,2019-12-28,11870,0,35200,3. Calidad Alta,1,7360,3,35200
20568,EFECTIVO,2020-01-15,3097,3000,32800,3. Calidad Alta,1,7100,14,35800
2925,EFECTIVO,2019-11-04,12347,0,42600,2. Calidad Media,1,8490,7,42600
2925,EFECTIVO,2019-11-11,12347,0,34900,2. Calidad Media,1,6790,7,34900
2925,EFECTIVO,2019-11-11,12347,0,62800,3. Calidad Alta,2,5400,7,31400
2925,EFECTIVO,2019-11-11,12347,0,60600,2. Calidad Media,2,5700,7,30300
2925,EFECTIVO,2019-11-11,12347,0,84000,3. Calidad Alta,2,7220,7,42000
12635,EFECTIVO,2019-12-30,12618,1500,20000,1. Calidad Simple,1,6430,10,21500
12635,EFECTIVO,2020-01-13,12618,0,43300,2. Calidad Media,1,8700,10,43300
12635,EFECTIVO,2020-01-13,12618,0,21000,1. Calidad Simple,1,6160,10,21000
12635,EFECTIVO,2020-01-14,12618,1500,20100,1. Calidad Simple,1,6320,10,21600
13134,NA,2020-01-03,12330,0,43000,3. Calidad Alta,1,7770,7,43000
20983,TRANSBANK,2020-01-15,10110,0,40300,2. Calidad Media,1,9340,1,40300
20983,TRANSBANK,2020-01-15,10110,0,18600,1. Calidad Simple,1,5560,1,18600
16110,EFECTIVO,2020-01-06,13280,3000,43200,3. Calidad Alta,1,11320,12,46200
16110,EFECTIVO,2020-01-06,13280,3000,38000,3. Calidad Alta,1,9960,12,41000
5094,TRANSBANK,2019-11-21,11702,0,46700,3. Calidad Alta,1,6310,4,46700
16883,EFECTIVO,2020-01-07,10903,0,33300,2. Calidad Media,1,7990,2,33300
2497,OTRO,2019-11-12,5114,0,35300,2. Calidad Media,1,7610,17,35300
2497,EFECTIVO,2019-12-29,5111,0,38700,2. Calidad Media,1,6680,16,38700
2497,EFECTIVO,2019-12-29,5111,0,41300,3. Calidad Alta,1,7040,16,41300
2497,EFECTIVO,2020-01-08,5111,0,49400,3. Calidad Alta,1,7620,16,49400
22781,EFECTIVO,2019-10-01,3880,0,38700,2. Calidad Media,1,3770,15,38700
2345,EFECTIVO,2020-01-17,5114,0,25300,2. Calidad Media,1,3920,17,25300
5819,EFECTIVO,2019-12-01,11702,3000,115700,4. Calidad Premium,1,8970,4,118700
5819,EFECTIVO,2020-01-02,11783,1500,40700,2. Calidad Media,1,8180,5,42200
15552,EFECTIVO,2020-01-05,3302,0,31400,2. Calidad Media,1,5000,14,31400
11152,EFECTIVO,2020-01-10,12325,3000,35500,3. Calidad Alta,1,9300,6,38500
20543,EFECTIVO,2020-01-15,4302,3000,32800,3. Calidad Alta,1,7100,16,35800
23771,EFECTIVO,2019-11-17,10897,3000,258000,4. Calidad Premium,2,14760,2,132000
23771,EFECTIVO,2019-11-24,10897,3000,116300,4. Calidad Premium,1,13930,2,119300
23771,EFECTIVO,2019-11-24,10897,3000,122300,4. Calidad Premium,1,14640,2,125300
23771,EFECTIVO,2019-12-23,10897,3000,38000,3. Calidad Alta,1,9890,2,41000
23771,EFECTIVO,2019-12-23,10897,3000,102300,4. Calidad Premium,1,17130,2,105300
19275,EFECTIVO,2020-01-12,11057,3000,53100,3. Calidad Alta,1,13910,4,56100
1078,TRANSBANK,2019-12-15,3136,0,29300,2. Calidad Media,1,5930,14,29300
1078,EFECTIVO,2019-12-15,3136,1500,45500,2. Calidad Media,1,9650,14,47000
350,EFECTIVO,2019-12-31,12347,2000,48200,3. Calidad Alta,1,9290,7,50200
6467,EFECTIVO,2019-12-02,12439,0,102400,4. Calidad Premium,1,13000,7,102400
18986,NA,2020-01-11,10754,0,44400,3. Calidad Alta,1,8830,1,44400
4578,TRANSBANK,2019-11-17,2624,0,49400,3. Calidad Alta,1,9190,13,49400
508,EFECTIVO,2019-10-22,3302,0,43900,2. Calidad Media,1,4280,14,43900
24480,EFECTIVO,2019-10-18,6128,0,80200,3. Calidad Alta,2,6750,17,40100
20087,NA,2020-01-14,13108,0,71600,3. Calidad Alta,2,6690,12,35800
11400,EFECTIVO,2019-12-28,10111,0,33400,2. Calidad Media,1,8150,1,33400
20349,NA,2020-01-14,4187,0,30200,1. Calidad Simple,1,9020,16,30200
13209,EFECTIVO,2020-01-03,3136,0,31400,2. Calidad Media,1,6310,14,31400
20368,EFECTIVO,2020-01-14,6129,0,17300,2. Calidad Media,1,3470,3,17300
20368,EFECTIVO,2020-01-14,6129,0,32800,3. Calidad Alta,1,5820,3,32800
23052,EFECTIVO,2019-10-04,5114,0,36700,3. Calidad Alta,1,3310,17,36700
23052,EFECTIVO,2019-12-10,5111,0,30900,3. Calidad Alta,1,3480,16,30900
23758,EFECTIVO,2019-10-12,11703,0,36600,2. Calidad Media,1,7040,5,36600
23758,EFECTIVO,2019-10-30,11703,1500,41700,2. Calidad Media,1,7370,5,43200
23758,TRANSBANK,2019-11-07,12756,2000,44500,3. Calidad Alta,1,7940,11,46500
23758,TRANSBANK,2019-12-25,12757,1500,30600,2. Calidad Media,1,6560,12,32100
23758,EFECTIVO,2020-01-15,12756,0,39800,3. Calidad Alta,1,6010,11,39800
17077,EFECTIVO,2020-01-08,11662,2000,48000,3. Calidad Alta,1,10060,4,50000
9790,NA,2019-12-23,12611,0,34200,2. Calidad Media,1,7130,9,34200
14579,EFECTIVO,2020-01-01,11783,2000,42000,3. Calidad Alta,1,7350,5,44000
24140,NA,2019-10-17,11703,3000,117500,4. Calidad Premium,1,8790,5,120500
10714,EFECTIVO,2019-12-26,3095,2000,36100,3. Calidad Alta,1,9350,13,38100
11345,NA,2019-12-28,4187,0,17300,1. Calidad Simple,1,5310,16,17300
24132,OTRO,2019-10-17,5113,0,39200,2. Calidad Media,1,7810,16,39200
17543,EFECTIVO,2020-01-08,11057,3000,36600,3. Calidad Alta,1,9590,4,39600
8727,EFECTIVO,2019-12-20,5111,0,31200,2. Calidad Media,1,5520,16,31200
12248,TRANSBANK,2019-12-30,12117,1500,37000,2. Calidad Media,1,8090,6,38500
12248,TRANSBANK,2019-12-30,12117,1500,37800,3. Calidad Alta,1,8690,6,39300
12248,TRANSBANK,2019-12-30,12117,1500,82400,3. Calidad Alta,2,9370,6,42700
7625,TRANSBANK,2019-12-11,12756,2000,46000,3. Calidad Alta,1,10400,11,48000
7435,OTRO,2019-12-10,12611,0,53600,3. Calidad Alta,1,8690,9,53600
11873,TRANSBANK,2019-12-29,12757,1500,38500,2. Calidad Media,1,8080,12,40000
11873,TRANSBANK,2019-12-29,12757,1500,36000,2. Calidad Media,1,7550,12,37500
5012,EFECTIVO,2019-11-21,12438,0,104500,4. Calidad Premium,1,13350,7,104500
12108,EFECTIVO,2019-12-29,12620,0,88800,3. Calidad Alta,2,10600,10,44400
12436,EFECTIVO,2019-12-30,12615,0,45600,3. Calidad Alta,1,10970,9,45600
12436,EFECTIVO,2020-01-08,12615,0,44500,3. Calidad Alta,1,8620,9,44500
12436,EFECTIVO,2020-01-08,12615,0,28100,1. Calidad Simple,1,8060,9,28100
2755,EFECTIVO,2019-11-03,11783,3000,127200,4. Calidad Premium,1,8640,5,130200
14140,TRANSBANK,2020-01-04,12612,0,48600,3. Calidad Alta,1,8780,9,48600
14140,TRANSBANK,2020-01-04,12612,0,115600,4. Calidad Premium,1,13070,9,115600
1399,NA,2019-10-28,10920,0,86200,3. Calidad Alta,2,6180,2,43100
12285,EFECTIVO,2019-12-30,11783,3000,105600,4. Calidad Premium,1,11440,5,108600
12116,EFECTIVO,2019-12-29,13108,0,28600,1. Calidad Simple,1,8600,12,28600
17019,NA,2020-01-08,10754,0,36000,2. Calidad Media,1,7350,1,36000
8818,NA,2019-12-21,4181,0,89200,2. Calidad Media,2,9700,15,44600
8818,NA,2019-12-29,4181,0,24300,2. Calidad Media,1,5000,15,24300
8818,NA,2020-01-11,10757,0,33300,2. Calidad Media,1,6800,1,33300
4439,TRANSBANK,2019-11-16,12611,0,40800,2. Calidad Media,1,8470,9,40800
4439,TRANSBANK,2019-11-16,12611,0,29100,3. Calidad Alta,1,5410,9,29100
4439,EFECTIVO,2019-11-16,12611,0,38000,2. Calidad Media,1,7890,9,38000
4439,EFECTIVO,2019-11-16,12611,0,36500,3. Calidad Alta,1,6790,9,36500
22003,NA,2020-01-18,10758,0,43000,2. Calidad Media,1,8640,1,43000
22003,NA,2020-01-18,10758,0,44600,3. Calidad Alta,1,8730,1,44600
22003,NA,2020-01-18,10758,0,11300,1. Calidad Simple,1,3380,1,11300
11287,EFECTIVO,2019-12-27,12619,0,45200,2. Calidad Media,2,4750,10,22600
11287,EFECTIVO,2020-01-08,12619,2200,39400,2. Calidad Media,1,8280,10,41600
14096,EFECTIVO,2020-01-04,12617,0,38100,3. Calidad Alta,1,7980,10,38100
22482,NA,2019-11-19,12330,0,43600,3. Calidad Alta,1,8010,7,43600
22482,NA,2019-12-14,12330,0,86600,3. Calidad Alta,2,7660,7,43300
4149,NA,2019-11-13,12611,0,39900,3. Calidad Alta,1,7310,9,39900
4149,NA,2019-11-20,12611,0,50900,2. Calidad Media,1,10420,9,50900
4149,NA,2019-12-04,12611,0,25900,1. Calidad Simple,1,7590,9,25900
4149,NA,2019-12-23,12611,0,18900,1. Calidad Simple,1,5720,9,18900
2176,EFECTIVO,2019-10-30,11703,2000,28400,3. Calidad Alta,1,3440,5,30400
2176,EFECTIVO,2019-10-30,11703,2000,43800,3. Calidad Alta,1,5300,5,45800
17379,EFECTIVO,2020-01-08,12325,3000,38300,3. Calidad Alta,1,10030,6,41300
12921,EFECTIVO,2019-12-31,13109,0,79600,2. Calidad Media,2,8040,12,39800
12921,EFECTIVO,2019-12-31,13109,0,46000,1. Calidad Simple,2,6800,12,23000
22623,TRANSBANK,2019-09-23,12347,0,46800,3. Calidad Alta,1,8550,7,46800
21225,TRANSBANK,2020-01-16,2676,0,38400,3. Calidad Alta,1,7800,13,38400
11340,EFECTIVO,2019-12-28,3096,0,32800,3. Calidad Alta,1,8090,14,32800
11340,EFECTIVO,2019-12-28,3096,0,158100,4. Calidad Premium,1,23060,14,158100
19174,NA,2020-01-12,5608,0,131400,3. Calidad Alta,3,8240,17,43800
2305,EFECTIVO,2019-11-07,3880,0,31900,2. Calidad Media,1,6520,15,31900
16535,OTRO,2020-01-07,5111,0,34400,3. Calidad Alta,1,5310,16,34400
845,TRANSBANK,2019-10-24,11703,2000,58600,3. Calidad Alta,1,3950,5,60600
7576,EFECTIVO,2019-12-12,12757,0,29800,2. Calidad Media,1,8250,12,29800
22429,TRANSBANK,2019-12-08,12330,3000,112900,4. Calidad Premium,1,13960,7,115900
2426,NA,2019-11-02,6128,0,78000,3. Calidad Alta,2,6900,17,39000
20538,NA,2020-01-15,2676,0,42500,3. Calidad Alta,1,8210,13,42500
9719,EFECTIVO,2019-12-23,3096,0,40000,3. Calidad Alta,1,8000,14,40000
14973,EFECTIVO,2020-01-02,10897,2000,35600,3. Calidad Alta,1,8740,2,37600
14973,EFECTIVO,2020-01-18,10823,2000,40800,3. Calidad Alta,1,9760,2,42800
12852,EFECTIVO,2019-12-31,11057,3000,32500,3. Calidad Alta,1,8630,4,35500
12995,EFECTIVO,2020-01-03,12614,0,49900,3. Calidad Alta,1,10760,9,49900
12995,EFECTIVO,2020-01-04,12617,0,34300,2. Calidad Media,1,6890,10,34300
12995,EFECTIVO,2020-01-08,12617,0,36700,2. Calidad Media,1,7210,10,36700
12995,EFECTIVO,2020-01-14,12118,0,27300,2. Calidad Media,1,5480,6,27300
12995,EFECTIVO,2020-01-15,12617,0,22100,1. Calidad Simple,1,6480,10,22100
14371,EFECTIVO,2020-01-04,11525,0,36100,2. Calidad Media,1,8800,4,36100
7897,EFECTIVO,2019-12-14,12757,2000,44600,3. Calidad Alta,1,10650,12,46600
7897,EFECTIVO,2019-12-27,12756,2000,52200,3. Calidad Alta,1,9840,11,54200
8390,EFECTIVO,2019-12-19,3136,0,39500,2. Calidad Media,1,7800,14,39500
655,EFECTIVO,2019-10-23,11703,2000,45200,3. Calidad Alta,1,5180,5,47200
11635,OTRO,2019-12-29,11525,0,46100,3. Calidad Alta,1,9650,4,46100
23173,EFECTIVO,2019-10-05,12331,0,36600,3. Calidad Alta,1,6370,7,36600
14109,OTRO,2020-01-04,11663,0,38000,3. Calidad Alta,1,7720,4,38000
6469,NA,2019-12-02,6128,0,50300,3. Calidad Alta,1,8650,17,50300
6469,OTRO,2020-01-01,6128,0,124700,4. Calidad Premium,1,14570,17,124700
6469,EFECTIVO,2020-01-14,6128,0,253200,4. Calidad Premium,2,13710,17,126600
3535,EFECTIVO,2019-11-08,11783,0,40100,3. Calidad Alta,1,5540,5,40100
3535,EFECTIVO,2020-01-10,11703,0,41200,3. Calidad Alta,1,6360,5,41200
22491,EFECTIVO,2019-11-01,12330,2000,42500,3. Calidad Alta,1,8120,7,44500
4234,EFECTIVO,2019-11-14,11783,2000,41100,3. Calidad Alta,1,8120,5,43100
12476,TRANSBANK,2019-12-30,10111,0,113500,4. Calidad Premium,1,15210,1,113500
2037,EFECTIVO,2019-11-18,3880,2000,52200,3. Calidad Alta,1,9910,15,54200
10168,EFECTIVO,2019-12-24,12493,0,28900,3. Calidad Alta,1,5890,8,28900
4081,EFECTIVO,2019-11-12,11703,0,51100,3. Calidad Alta,1,9660,5,51100
20876,TRANSBANK,2020-01-15,12620,2000,39300,3. Calidad Alta,1,7990,10,41300
12951,OTRO,2020-01-03,10111,0,39100,3. Calidad Alta,1,8060,1,39100
12997,EFECTIVO,2020-01-03,13280,3000,38600,3. Calidad Alta,1,10110,12,41600
959,EFECTIVO,2019-10-25,12484,0,38300,3. Calidad Alta,1,7310,8,38300
959,EFECTIVO,2019-10-27,12494,0,54100,3. Calidad Alta,1,6440,8,54100
959,EFECTIVO,2019-11-13,12438,0,111200,4. Calidad Premium,1,14140,7,111200
24184,EFECTIVO,2019-10-17,12611,1500,42400,2. Calidad Media,1,8810,9,43900
19057,NA,2020-01-11,6129,0,38800,3. Calidad Alta,1,7090,3,38800
15597,EFECTIVO,2020-01-05,12612,2000,38100,3. Calidad Alta,1,7200,9,40100
15597,EFECTIVO,2020-01-05,12612,0,53600,3. Calidad Alta,1,9680,9,53600
2976,EFECTIVO,2019-11-04,12484,2000,42200,3. Calidad Alta,1,8910,8,44200
10304,OTRO,2019-12-25,3136,0,115800,4. Calidad Premium,1,14370,14,115800
6678,EFECTIVO,2019-12-04,12756,0,64000,3. Calidad Alta,1,12100,11,64000
6678,EFECTIVO,2019-12-20,12756,2000,39500,2. Calidad Media,1,12040,11,41500
6951,EFECTIVO,2019-12-08,11783,0,42600,3. Calidad Alta,1,8570,5,42600
6951,EFECTIVO,2020-01-09,11783,0,31700,2. Calidad Media,1,5830,5,31700
23999,EFECTIVO,2019-10-13,12757,0,33900,3. Calidad Alta,1,4360,12,33900
17794,EFECTIVO,2020-01-09,12621,0,34500,2. Calidad Media,1,6780,10,34500
15683,OTRO,2020-01-05,11525,0,44900,3. Calidad Alta,1,9120,4,44900
17848,EFECTIVO,2020-01-09,10903,0,34700,2. Calidad Media,1,8320,2,34700
17848,EFECTIVO,2020-01-09,10903,0,48900,3. Calidad Alta,1,9780,2,48900
20130,OTRO,2020-01-14,11662,0,46800,3. Calidad Alta,1,9360,4,46800
13457,EFECTIVO,2020-01-04,4302,3000,47600,3. Calidad Alta,1,12470,16,50600
13457,EFECTIVO,2020-01-04,4302,3000,30900,3. Calidad Alta,1,8100,16,33900
2483,EFECTIVO,2019-11-02,12484,1500,27700,2. Calidad Media,1,2520,8,29200
22593,OTRO,2019-09-21,12347,0,116700,4. Calidad Premium,1,12630,7,116700
13993,EFECTIVO,2019-12-31,3302,0,39100,3. Calidad Alta,1,6410,14,39100
13993,EFECTIVO,2019-12-31,3302,0,14500,1. Calidad Simple,1,3680,14,14500
9970,TRANSBANK,2019-12-24,12756,0,116900,4. Calidad Premium,1,13610,11,116900
16822,EFECTIVO,2020-01-07,5475,2000,43400,3. Calidad Alta,1,9010,17,45400
765,EFECTIVO,2019-10-27,12757,0,33600,3. Calidad Alta,1,3690,12,33600
765,EFECTIVO,2019-11-15,12757,0,34400,2. Calidad Media,1,7810,12,34400
24048,OTRO,2019-10-16,12756,0,122000,4. Calidad Premium,1,9270,11,122000
24048,EFECTIVO,2019-12-06,11783,0,122300,4. Calidad Premium,1,14660,5,122300
24048,OTRO,2019-12-24,11703,0,38600,3. Calidad Alta,1,7070,5,38600
7533,NA,2019-12-12,12347,0,115400,4. Calidad Premium,1,13260,7,115400
16002,OTRO,2020-01-06,3302,0,48300,3. Calidad Alta,1,7450,14,48300
584,EFECTIVO,2019-10-26,12757,0,32500,2. Calidad Media,1,5120,12,32500
584,EFECTIVO,2020-01-15,12757,0,34400,2. Calidad Media,1,6320,12,34400
8475,EFECTIVO,2019-12-19,3136,0,45600,3. Calidad Alta,1,8110,14,45600
16828,EFECTIVO,2020-01-07,12757,0,36700,2. Calidad Media,1,6900,12,36700
7015,EFECTIVO,2019-12-09,11703,0,50200,3. Calidad Alta,1,10250,5,50200
11663,EFECTIVO,2019-12-29,12611,0,38600,3. Calidad Alta,1,7120,9,38600
11663,EFECTIVO,2019-12-29,12611,0,127600,4. Calidad Premium,1,15100,9,127600
22042,EFECTIVO,2020-01-18,3097,3000,43300,3. Calidad Alta,1,11340,14,46300
22139,EFECTIVO,2020-01-18,10111,0,40400,3. Calidad Alta,1,8200,1,40400
19112,EFECTIVO,2020-01-12,3095,3000,41200,3. Calidad Alta,1,10790,13,44200
24349,OTRO,2019-10-15,11783,0,45200,3. Calidad Alta,1,7170,5,45200
4583,EFECTIVO,2019-11-17,12757,0,44400,3. Calidad Alta,1,7990,12,44400
16651,EFECTIVO,2020-01-07,11783,0,122900,4. Calidad Premium,1,11090,5,122900
19337,EFECTIVO,2020-01-13,11869,0,31600,2. Calidad Media,1,7450,3,31600
18796,OTRO,2020-01-11,12116,0,109400,4. Calidad Premium,1,10940,5,109400
21266,NA,2020-01-16,6128,0,116300,4. Calidad Premium,1,13150,17,116300
22717,EFECTIVO,2019-09-25,12330,2000,47700,3. Calidad Alta,1,8820,7,49700
22717,TRANSBANK,2019-10-14,12330,2000,49500,3. Calidad Alta,1,9420,7,51500
22717,TRANSBANK,2019-12-10,12330,0,49000,3. Calidad Alta,1,7940,7,49000
22717,EFECTIVO,2019-12-10,12330,2000,53000,3. Calidad Alta,1,8970,7,55000
22717,TRANSBANK,2019-12-29,12330,0,49000,3. Calidad Alta,1,9030,7,49000
16635,EFECTIVO,2020-01-07,11783,2000,44800,3. Calidad Alta,1,7240,5,46800
11544,EFECTIVO,2019-12-28,12620,0,23900,2. Calidad Media,1,5210,10,23900
329,EFECTIVO,2019-10-31,12331,0,44900,3. Calidad Alta,1,8220,7,44900
329,TRANSBANK,2019-12-22,12331,0,43900,3. Calidad Alta,1,8810,7,43900
3863,TRANSBANK,2019-11-11,12756,1500,38500,2. Calidad Media,1,9120,11,40000
1891,OTRO,2019-11-12,3136,0,32400,2. Calidad Media,1,6600,14,32400
1891,OTRO,2019-12-02,4364,0,45200,3. Calidad Alta,1,7770,16,45200
1891,OTRO,2019-12-27,3136,0,35400,2. Calidad Media,1,7440,14,35400
21145,EFECTIVO,2020-01-16,4181,0,84400,3. Calidad Alta,2,7890,15,42200
3216,OTRO,2019-11-06,12494,0,47700,3. Calidad Alta,1,8940,8,47700
13625,EFECTIVO,2020-01-04,12116,1500,27400,2. Calidad Media,1,5750,5,28900
13625,EFECTIVO,2020-01-04,12116,1500,42100,3. Calidad Alta,1,8420,5,43600
13625,EFECTIVO,2020-01-04,12116,2000,52800,3. Calidad Alta,1,11600,5,54800
4652,EFECTIVO,2019-11-18,12331,3000,114600,4. Calidad Premium,1,14580,7,117600
3226,TRANSBANK,2019-11-06,12756,0,43400,3. Calidad Alta,1,6880,11,43400
12855,EFECTIVO,2019-12-31,11057,3000,35200,3. Calidad Alta,1,9350,4,38200
12855,EFECTIVO,2019-12-31,11057,3000,33400,3. Calidad Alta,1,8870,4,36400
11684,OTRO,2019-12-29,10903,0,106600,3. Calidad Alta,2,10790,2,53300
13525,EFECTIVO,2020-01-04,12612,3500,115000,4. Calidad Premium,1,13370,9,118500
11849,NA,2019-12-29,12611,0,46300,3. Calidad Alta,1,8540,9,46300
22499,TRANSBANK,2019-10-18,12330,0,44300,3. Calidad Alta,1,7830,7,44300
22499,EFECTIVO,2019-11-24,12611,3000,33100,2. Calidad Media,1,7230,9,36100
22499,EFECTIVO,2019-12-15,12330,0,45000,3. Calidad Alta,1,8390,7,45000
21798,EFECTIVO,2020-01-17,10903,0,37200,3. Calidad Alta,1,7550,2,37200
4078,TRANSBANK,2019-11-12,11783,0,36600,3. Calidad Alta,1,6920,5,36600
6734,EFECTIVO,2019-12-04,11702,0,29100,2. Calidad Media,1,4600,4,29100
17549,EFECTIVO,2020-01-08,11525,0,35600,2. Calidad Media,1,8540,4,35600
19823,NA,2020-01-12,2411,0,44400,3. Calidad Alta,1,8110,13,44400
22269,EFECTIVO,2020-01-18,12493,3000,41300,3. Calidad Alta,1,10820,8,44300
22227,EFECTIVO,2020-01-18,10110,850,21800,1. Calidad Simple,1,6490,1,22650
20777,EFECTIVO,2020-01-15,12324,3000,47200,3. Calidad Alta,1,10220,6,50200
13062,OTRO,2020-01-03,12118,0,89400,3. Calidad Alta,2,9320,6,44700
13062,OTRO,2020-01-17,12118,0,82000,3. Calidad Alta,2,7930,6,41000
19768,NA,2020-01-12,2676,0,110000,4. Calidad Premium,1,13210,13,110000
2570,EFECTIVO,2019-10-31,12440,0,50200,3. Calidad Alta,1,9580,8,50200
14125,EFECTIVO,2020-01-04,10753,2000,49000,3. Calidad Alta,1,10080,1,51000
14125,EFECTIVO,2020-01-04,10753,2000,30700,3. Calidad Alta,1,6320,1,32700
5491,TRANSBANK,2020-01-11,13109,0,44900,3. Calidad Alta,1,8930,12,44900
13818,OTRO,2020-01-04,11663,0,46000,3. Calidad Alta,1,9340,4,46000
13818,OTRO,2020-01-18,10110,0,40900,3. Calidad Alta,1,8310,1,40900
3556,EFECTIVO,2019-11-08,11783,0,39200,3. Calidad Alta,1,6930,5,39200
3556,EFECTIVO,2019-12-17,11703,0,35000,3. Calidad Alta,1,6860,5,35000
15048,EFECTIVO,2020-01-02,10753,2000,37600,3. Calidad Alta,1,7860,1,39600
15048,EFECTIVO,2020-01-02,10753,2000,40200,3. Calidad Alta,1,8400,1,42200
632,EFECTIVO,2019-10-26,12613,0,35400,3. Calidad Alta,1,5830,9,35400
24205,EFECTIVO,2019-10-14,5111,0,53000,3. Calidad Alta,1,5640,16,53000
24205,EFECTIVO,2019-12-04,5111,0,52700,3. Calidad Alta,1,9910,16,52700
24205,EFECTIVO,2020-01-04,5114,0,47200,3. Calidad Alta,1,7440,17,47200
9787,EFECTIVO,2019-12-23,11703,3000,112800,4. Calidad Premium,1,13460,5,115800
9787,EFECTIVO,2020-01-05,11702,0,35500,2. Calidad Media,1,6680,4,35500
9787,EFECTIVO,2020-01-05,11702,0,26800,1. Calidad Simple,1,NA,4,26800
12621,EFECTIVO,2019-12-30,3350,2000,46200,3. Calidad Alta,1,7540,15,48200
8449,EFECTIVO,2019-12-19,3136,0,37600,3. Calidad Alta,1,6680,14,37600
11252,NA,2019-12-29,12611,0,44100,3. Calidad Alta,1,8130,9,44100
17340,EFECTIVO,2020-01-08,12484,2000,42300,3. Calidad Alta,1,8490,8,44300
22160,EFECTIVO,2020-01-18,11565,3000,30400,3. Calidad Alta,1,6580,4,33400
14833,EFECTIVO,2020-01-01,4302,3000,34100,3. Calidad Alta,1,8930,16,37100
23906,EFECTIVO,2019-10-13,10823,2000,50700,3. Calidad Alta,1,8840,2,52700
23906,EFECTIVO,2019-11-06,10823,2000,36900,3. Calidad Alta,1,6000,2,38900
23906,EFECTIVO,2019-11-29,10823,2000,45600,3. Calidad Alta,1,8250,2,47600
23906,EFECTIVO,2020-01-03,10823,3000,40600,3. Calidad Alta,1,10050,2,43600
15584,EFECTIVO,2020-01-05,10110,0,39300,2. Calidad Media,1,9590,1,39300
15584,EFECTIVO,2020-01-05,10110,0,39800,3. Calidad Alta,1,8080,1,39800
537,EFECTIVO,2019-10-23,11703,0,47000,3. Calidad Alta,1,5160,5,47000
537,EFECTIVO,2019-11-08,11703,0,44500,3. Calidad Alta,1,7870,5,44500
537,EFECTIVO,2019-11-30,11702,0,37200,3. Calidad Alta,1,6800,4,37200
537,TRANSBANK,2019-12-18,11703,0,41800,3. Calidad Alta,1,9940,5,41800
537,TRANSBANK,2020-01-15,11703,0,44900,3. Calidad Alta,1,6790,5,44900
18852,OTRO,2020-01-11,10903,0,44400,3. Calidad Alta,1,8880,2,44400
349,EFECTIVO,2019-10-23,6128,2000,56500,3. Calidad Alta,1,9730,17,58500
19586,NA,2020-01-13,10758,0,39400,3. Calidad Alta,1,7710,1,39400
19586,NA,2020-01-13,10758,0,41600,2. Calidad Media,1,8490,1,41600
14020,EFECTIVO,2020-01-04,13280,3000,44500,3. Calidad Alta,1,11660,12,47500
14020,EFECTIVO,2020-01-04,13280,3000,40600,3. Calidad Alta,1,10640,12,43600
5052,EFECTIVO,2019-11-21,5111,0,48600,3. Calidad Alta,1,8860,16,48600
4177,OTRO,2019-11-13,12331,0,116400,4. Calidad Premium,1,14520,7,116400
12321,OTRO,2019-12-30,11783,0,33200,2. Calidad Media,1,6530,5,33200
12321,OTRO,2019-12-30,11783,0,48200,3. Calidad Alta,1,8370,5,48200
17359,OTRO,2020-01-08,11870,0,24400,3. Calidad Alta,1,4880,3,24400
13874,TRANSBANK,2020-01-04,5608,0,27800,2. Calidad Media,1,5700,17,27800
13874,TRANSBANK,2020-01-04,5608,0,41900,3. Calidad Alta,1,8230,17,41900
12548,EFECTIVO,2019-12-30,12117,0,39000,3. Calidad Alta,1,9380,6,39000
3308,EFECTIVO,2019-11-06,12611,2000,49900,3. Calidad Alta,1,8990,9,51900
11709,NA,2019-12-29,3095,3000,34400,3. Calidad Alta,1,8400,13,37400
18324,EFECTIVO,2020-01-10,12325,3000,37700,3. Calidad Alta,1,9880,6,40700
18324,EFECTIVO,2020-01-10,12325,0,43700,3. Calidad Alta,1,10630,6,43700
18324,EFECTIVO,2020-01-10,12325,0,37200,3. Calidad Alta,1,9050,6,37200
14553,NA,2019-12-31,2676,0,41500,3. Calidad Alta,1,8270,13,41500
2040,EFECTIVO,2020-01-07,12331,0,46900,3. Calidad Alta,1,8570,7,46900
23491,EFECTIVO,2019-11-29,12611,0,32100,2. Calidad Media,1,6120,9,32100
20363,OTRO,2020-01-14,11870,0,49400,3. Calidad Alta,1,9880,3,49400
5930,TRANSBANK,2019-11-26,3302,3000,114200,4. Calidad Premium,1,13350,14,117200
9483,TRANSBANK,2019-12-22,5608,0,38600,2. Calidad Media,1,8700,17,38600
18482,NA,2020-01-10,5475,0,43100,2. Calidad Media,1,8800,17,43100
16045,EFECTIVO,2020-01-06,6129,0,33400,3. Calidad Alta,1,6100,3,33400
224,TRANSBANK,2019-10-23,12613,0,50200,3. Calidad Alta,1,8420,9,50200
224,EFECTIVO,2019-11-23,3136,0,41800,3. Calidad Alta,1,7430,14,41800
224,TRANSBANK,2020-01-15,3136,0,33400,3. Calidad Alta,1,5930,14,33400
23307,EFECTIVO,2019-10-07,12331,0,36400,3. Calidad Alta,1,5910,7,36400
